state,year,type_variable,value
MI,2014,state_unemployment,0.07145430923364168
MI,2015,state_unemployment,0.05281268935227302
MI,2016,state_unemployment,0.04857072341320794
MI,2017,state_unemployment,0.043953895088386694
MI,2018,state_unemployment,0.041481513968169875
MN,1990,state_unemployment,0.043681464244182566
MN,1991,state_unemployment,0.044945601350568506
MN,1992,state_unemployment,0.04234092603089703
MN,1993,state_unemployment,0.042337091187078256
MN,1994,state_unemployment,0.03782580015181599
MN,1995,state_unemployment,0.03696636208290063
MN,1996,state_unemployment,0.040872680902735915
MN,1997,state_unemployment,0.03172243175053089
MN,1998,state_unemployment,0.024403049491246154
MN,1999,state_unemployment,0.02499845700990504
MN,2e3,state_unemployment,0.029627316419514056
MN,2001,state_unemployment,0.03364106253424407
MN,2002,state_unemployment,0.040568858873096615
MN,2003,state_unemployment,0.04487531711878088
MN,2004,state_unemployment,0.043230085355555496
MN,2005,state_unemployment,0.038505307886349045
MN,2006,state_unemployment,0.03697080548901342
MN,2007,state_unemployment,0.042043002928842964
MN,2008,state_unemployment,0.050426446109921225
MN,2009,state_unemployment,0.07031937188898411
MN,2010,state_unemployment,0.06757580467605466
MN,2011,state_unemployment,0.05860036091389006
MN,2012,state_unemployment,0.05030244493376059
MN,2013,state_unemployment,0.04514157403522268
MN,2014,state_unemployment,0.03820936691159622
MN,2015,state_unemployment,0.03339708277594588
MN,2016,state_unemployment,0.0343527944493915
MN,2017,state_unemployment,0.031130374673576575
MN,2018,state_unemployment,0.027307582964791854
MO,1990,state_unemployment,0.04985923827951243
MO,1991,state_unemployment,0.04927311300882281
MO,1992,state_unemployment,0.047694182494970726
MO,1993,state_unemployment,0.05029956161742774
MO,1994,state_unemployment,0.03533679063403891
MO,1995,state_unemployment,0.032968371427273886
MO,1996,state_unemployment,0.03389573896755528
MO,1997,state_unemployment,0.03157366284687497
MO,1998,state_unemployment,0.02940848593383263
MO,1999,state_unemployment,0.023242140128685262
MO,2e3,state_unemployment,0.030443900933842166
MO,2001,state_unemployment,0.03911018962416538
MO,2002,state_unemployment,0.04576875524490189
MO,2003,state_unemployment,0.045679623835665074
MO,2004,state_unemployment,0.04660259060670549
MO,2005,state_unemployment,0.0430461064342801
MO,2006,state_unemployment,0.03897353324984617
MO,2007,state_unemployment,0.04139815273430213
MO,2008,state_unemployment,0.051112071168285866
MO,2009,state_unemployment,0.07890060605696449
MO,2010,state_unemployment,0.08081221174243738
MO,2011,state_unemployment,0.07174670302244379
MO,2012,state_unemployment,0.057460803317187455
MO,2013,state_unemployment,0.055161001445290916
MO,2014,state_unemployment,0.049913315615882844
MO,2015,state_unemployment,0.04172810973743168
MO,2016,state_unemployment,0.038625432934525354
MO,2017,state_unemployment,0.031241269063214373
MO,2018,state_unemployment,0.027412724647510392
MS,1990,state_unemployment,0.06145405754002765
MS,1991,state_unemployment,0.06562987204236288
MS,1992,state_unemployment,0.06522597207653562
MS,1993,state_unemployment,0.053615886394894646
MS,1994,state_unemployment,0.049521293457535843
MS,1995,state_unemployment,0.050435950737034135
MS,1996,state_unemployment,0.04507898396077184
MS,1997,state_unemployment,0.042072329239616686
MS,1998,state_unemployment,0.03852530040559463
MS,1999,state_unemployment,0.03798561246538859
MS,2e3,state_unemployment,0.04754426643317713
MS,2001,state_unemployment,0.04531185346316277
MS,2002,state_unemployment,0.05520747296290566
MS,2003,state_unemployment,0.05204713763438407
MS,2004,state_unemployment,0.052111051763226744
MS,2005,state_unemployment,0.07436945559892588
MS,2006,state_unemployment,0.06412222534443794
MS,2007,state_unemployment,0.05133816723213441
MS,2008,state_unemployment,0.054665092095543225
MS,2009,state_unemployment,0.07742277887395162
MS,2010,state_unemployment,0.08870899014039946
MS,2011,state_unemployment,0.08853660810143145
MS,2012,state_unemployment,0.08063802096572809
MS,2013,state_unemployment,0.07545196359045384
MS,2014,state_unemployment,0.06622139988584154
MS,2015,state_unemployment,0.05736559288016723
MS,2016,state_unemployment,0.05323187834221029
MS,2017,state_unemployment,0.04654253463550865
MS,2018,state_unemployment,0.04286471903725908
MT,1990,state_unemployment,0.05369250890940916
MT,1991,state_unemployment,0.060788876762671605
MT,1992,state_unemployment,0.060055317722801635
MT,1993,state_unemployment,0.054305441775844863
MT,1994,state_unemployment,0.04588959574880952
MT,1995,state_unemployment,0.048578228579170726
MT,1996,state_unemployment,0.044488717303259186
MT,1997,state_unemployment,0.04636770115376172
MT,1998,state_unemployment,0.045589957883632425
MT,1999,state_unemployment,0.04290133305893295
MT,2e3,state_unemployment,0.04434861325742416
MT,2001,state_unemployment,0.03939070369433766
MT,2002,state_unemployment,0.03787209113354959
MT,2003,state_unemployment,0.04007220561872621
MT,2004,state_unemployment,0.04104681517057671
MT,2005,state_unemployment,0.038058475422161064
MT,2006,state_unemployment,0.030897665307314057
MT,2007,state_unemployment,0.031167742832014896
MT,2008,state_unemployment,0.04386948413185877
MT,2009,state_unemployment,0.05511505036477751
MT,2010,state_unemployment,0.06484952293120634
MT,2011,state_unemployment,0.0608238326029616
MT,2012,state_unemployment,0.05211391881685321
MT,2013,state_unemployment,0.047719630826881125
MT,2014,state_unemployment,0.04078279681681395
MT,2015,state_unemployment,0.036747552889245985
MT,2016,state_unemployment,0.03729224293547867
MT,2017,state_unemployment,0.03603957570644973
MT,2018,state_unemployment,0.03450348822325661
NC,1990,state_unemployment,0.037625463662588204
NC,1991,state_unemployment,0.05137119616722562
NC,1992,state_unemployment,0.05303880609369527
NC,1993,state_unemployment,0.043878824663702354
NC,1994,state_unemployment,0.038294420673694804
NC,1995,state_unemployment,0.03699457772996659
NC,1996,state_unemployment,0.03541397013072661
NC,1997,state_unemployment,0.03209868874493491
NC,1998,state_unemployment,0.029217444380363253
NC,1999,state_unemployment,0.0264168653709624
NC,2e3,state_unemployment,0.03295803834896683
NC,2001,state_unemployment,0.0503184589272324
NC,2002,state_unemployment,0.06302832502175632
NC,2003,state_unemployment,0.060296189628738096
NC,2004,state_unemployment,0.05124086569700795
NC,2005,state_unemployment,0.04938996312318627
NC,2006,state_unemployment,0.04491988632828273
NC,2007,state_unemployment,0.04428757840020434
NC,2008,state_unemployment,0.05694339169343776
NC,2009,state_unemployment,0.09825229515325658
NC,2010,state_unemployment,0.10066597948703232
NC,2011,state_unemployment,0.09574834565808739
NC,2012,state_unemployment,0.08718883617449807
NC,2013,state_unemployment,0.07480378325506372
NC,2014,state_unemployment,0.05970395681362124
NC,2015,state_unemployment,0.054693435508770503
NC,2016,state_unemployment,0.04869771651425489
NC,2017,state_unemployment,0.04410830003090632
NC,2018,state_unemployment,0.038883212713822224
ND,1990,state_unemployment,0.04441498720897587
ND,1991,state_unemployment,0.04850914781975681
ND,1992,state_unemployment,0.050833200986980985
ND,1993,state_unemployment,0.04545995560786204
ND,1994,state_unemployment,0.03948722851930696
ND,1995,state_unemployment,0.033237301330711864
ND,1996,state_unemployment,0.02966125395596975
ND,1997,state_unemployment,0.027999643556589172
ND,1998,state_unemployment,0.028667393838735032
ND,1999,state_unemployment,0.030748886809267743
ND,2e3,state_unemployment,0.026248989627907275
ND,2001,state_unemployment,0.026741969523951997
ND,2002,state_unemployment,0.03325154898320746
ND,2003,state_unemployment,0.033410455403639544
ND,2004,state_unemployment,0.03107972527027499
ND,2005,state_unemployment,0.031157604347447874
ND,2006,state_unemployment,0.028661380955213873
ND,2007,state_unemployment,0.029080184917146423
ND,2008,state_unemployment,0.030492668303822728
ND,2009,state_unemployment,0.037416044698250654
ND,2010,state_unemployment,0.03916198364962506
ND,2011,state_unemployment,0.035416788689468015
ND,2012,state_unemployment,0.031247300898602608
ND,2013,state_unemployment,0.02783046043978399
ND,2014,state_unemployment,0.02749777756019495
ND,2015,state_unemployment,0.026327738134057286
ND,2016,state_unemployment,0.0278213151374271
ND,2017,state_unemployment,0.025997306812347364
ND,2018,state_unemployment,0.02844309826170092
NE,1990,state_unemployment,0.02135330861159641
NE,1991,state_unemployment,0.02377671824462256
NE,1992,state_unemployment,0.025675075546474354
NE,1993,state_unemployment,0.02301634101770699
NE,1994,state_unemployment,0.021791936229053354
NE,1995,state_unemployment,0.022161730190411795
NE,1996,state_unemployment,0.02378579752045591
NE,1997,state_unemployment,0.021270855160388274
NE,1998,state_unemployment,0.02185368455025835
NE,1999,state_unemployment,0.025256302121094386
NE,2e3,state_unemployment,0.024438600203916628
NE,2001,state_unemployment,0.02768516987765852
NE,2002,state_unemployment,0.03312066994468366
NE,2003,state_unemployment,0.03729833008027073
NE,2004,state_unemployment,0.03650178325396745
NE,2005,state_unemployment,0.035306182609716595
NE,2006,state_unemployment,0.028681129232649163
NE,2007,state_unemployment,0.027713505479018814
NE,2008,state_unemployment,0.030383496082780206
NE,2009,state_unemployment,0.04250946224056321
NE,2010,state_unemployment,0.04282322886460115
NE,2011,state_unemployment,0.040508194744500015
NE,2012,state_unemployment,0.03668861519675816
NE,2013,state_unemployment,0.034996977106419865
NE,2014,state_unemployment,0.030378376499039874
NE,2015,state_unemployment,0.02861128324411251
NE,2016,state_unemployment,0.028975904829349978
NE,2017,state_unemployment,0.02723471998138841
NE,2018,state_unemployment,0.026309901600105916
NH,1990,state_unemployment,0.05932584182606834
NH,1991,state_unemployment,0.07599636205635968
NH,1992,state_unemployment,0.0739916508827992
NH,1993,state_unemployment,0.05725830509729922
NH,1994,state_unemployment,0.0465719178777705
NH,1995,state_unemployment,0.038337926255603456
NH,1996,state_unemployment,0.032412353927644764
NH,1997,state_unemployment,0.02797448094099599
NH,1998,state_unemployment,0.024582441355392254
NH,1999,state_unemployment,0.023826278517422275
NH,2e3,state_unemployment,0.024496270493749788
NH,2001,state_unemployment,0.032183415870129586
NH,2002,state_unemployment,0.04175112062458873
NH,2003,state_unemployment,0.041407702721872316
NH,2004,state_unemployment,0.03582961614874122
NH,2005,state_unemployment,0.03482843125933928
NH,2006,state_unemployment,0.03475256815718797
NH,2007,state_unemployment,0.03507806098243651
NH,2008,state_unemployment,0.03833632547621998
NH,2009,state_unemployment,0.06290949881956892
NH,2010,state_unemployment,0.06066917408848238
NH,2011,state_unemployment,0.05449902769583114
NH,2012,state_unemployment,0.05624872926823699
NH,2013,state_unemployment,0.05082373161490139
NH,2014,state_unemployment,0.04232738880798833
NH,2015,state_unemployment,0.03300091416573728
NH,2016,state_unemployment,0.027915912661248904
NH,2017,state_unemployment,0.026331275436473286
NH,2018,state_unemployment,0.02510721775011838
NJ,1990,state_unemployment,0.058246908459269116
NJ,1991,state_unemployment,0.07829870990824124
NJ,1992,state_unemployment,0.0933305971392576
NJ,1993,state_unemployment,0.087582671286467
NJ,1994,state_unemployment,0.08060977936799787
NJ,1995,state_unemployment,0.07855666074906424
NJ,1996,state_unemployment,0.07800566480391702
NJ,1997,state_unemployment,0.06941234307590127
NJ,1998,state_unemployment,0.06665746047226424
NJ,1999,state_unemployment,0.061885909464772806
NJ,2e3,state_unemployment,0.044972109956664785
NJ,2001,state_unemployment,0.04819611895203038
NJ,2002,state_unemployment,0.061534259299158615
NJ,2003,state_unemployment,0.06244745313082726
NJ,2004,state_unemployment,0.05272331675066949
NJ,2005,state_unemployment,0.05054419908147023
NJ,2006,state_unemployment,0.054915053579749205
NJ,2007,state_unemployment,0.051735799854876086
NJ,2008,state_unemployment,0.06192128307470627
NJ,2009,state_unemployment,0.10020086521041209
NJ,2010,state_unemployment,0.10925263002650662
NJ,2011,state_unemployment,0.11036344839285649
NJ,2012,state_unemployment,0.11197758394908813
NJ,2013,state_unemployment,0.1008861830502317
NJ,2014,state_unemployment,0.0859106001109541
NJ,2015,state_unemployment,0.07577108137740715
NJ,2016,state_unemployment,0.0627894709291363
NJ,2017,state_unemployment,0.05959507340757266
NJ,2018,state_unemployment,0.054263697921564547
NM,1990,state_unemployment,0.058196134785262144
NM,1991,state_unemployment,0.06195917820473131
NM,1992,state_unemployment,0.060183657820710244
NM,1993,state_unemployment,0.06408963129411575
NM,1994,state_unemployment,0.0548142254611621
NM,1995,state_unemployment,0.05470023300873867
NM,1996,state_unemployment,0.05988098520188978
NM,1997,state_unemployment,0.05390366850438457
NM,1998,state_unemployment,0.05179937616163155
NM,1999,state_unemployment,0.04588808961653874
NM,2e3,state_unemployment,0.04451912053543121
NM,2001,state_unemployment,0.04525953593946584
NM,2002,state_unemployment,0.05217139072724623
NM,2003,state_unemployment,0.05518252770771359
NM,2004,state_unemployment,0.05209695449922953
NM,2005,state_unemployment,0.04880372555261364
NM,2006,state_unemployment,0.040027042712747964
NM,2007,state_unemployment,0.03651530653757914
NM,2008,state_unemployment,0.044392136899375795
NM,2009,state_unemployment,0.07570461420118585
NM,2010,state_unemployment,0.07950271974832718
NM,2011,state_unemployment,0.07396549301299023
NM,2012,state_unemployment,0.06998138679410915
NM,2013,state_unemployment,0.06761818147269053
NM,2014,state_unemployment,0.06497577294561202
NM,2015,state_unemployment,0.06279814421992438
NM,2016,state_unemployment,0.06375208117528666
NM,2017,state_unemployment,0.05936168180367729
NM,2018,state_unemployment,0.047487131357878756
NV,1990,state_unemployment,0.04651235914199382
NV,1991,state_unemployment,0.05881609323043379
NV,1992,state_unemployment,0.06583954937453038
NV,1993,state_unemployment,0.06709290043303913
NV,1994,state_unemployment,0.06029613439683284
NV,1995,state_unemployment,0.0543625853759945
NV,1996,state_unemployment,0.04924049228404826
NV,1997,state_unemployment,0.042689072649303425
NV,1998,state_unemployment,0.04027432513688971
NV,1999,state_unemployment,0.037989593651575726
NV,2e3,state_unemployment,0.04098324656643292
NV,2001,state_unemployment,0.05136822519998137
NV,2002,state_unemployment,0.056631545833433765
NV,2003,state_unemployment,0.050739774083372276
NV,2004,state_unemployment,0.04281662026559099
NV,2005,state_unemployment,0.04055630913061318
NV,2006,state_unemployment,0.040070670475533955
NV,2007,state_unemployment,0.044553623230822084
NV,2008,state_unemployment,0.0667571328765693
NV,2009,state_unemployment,0.11405862726966641
NV,2010,state_unemployment,0.1361967514463411
NV,2011,state_unemployment,0.131132236976493
NV,2012,state_unemployment,0.1122022311003904
NV,2013,state_unemployment,0.09672667636547685
NV,2014,state_unemployment,0.07905406766933167
NV,2015,state_unemployment,0.06758359800717553
NV,2016,state_unemployment,0.057260070658765455
NV,2017,state_unemployment,0.05058820148392972
NV,2018,state_unemployment,0.04674163777064591
NY,1990,state_unemployment,0.04455231354278497
NY,1991,state_unemployment,0.06209625636126361
NY,1992,state_unemployment,0.06678881226821824
NY,1993,state_unemployment,0.060152545011033454
NY,1994,state_unemployment,0.05647370326677324
NY,1995,state_unemployment,0.0511163885790026
NY,1996,state_unemployment,0.046293680921614955
NY,1997,state_unemployment,0.04578006956005441
NY,1998,state_unemployment,0.04293558915740321
NY,1999,state_unemployment,0.04331269002313445
NY,2e3,state_unemployment,0.038711786570522246
NY,2001,state_unemployment,0.042675202343923885
NY,2002,state_unemployment,0.05124748767614216
NY,2003,state_unemployment,0.05344506030649332
NY,2004,state_unemployment,0.052073059654680884
NY,2005,state_unemployment,0.04719656079288142
NY,2006,state_unemployment,0.04472189926879246
NY,2007,state_unemployment,0.044376155642476225
NY,2008,state_unemployment,0.05518067982985095
NY,2009,state_unemployment,0.0779863705361797
NY,2010,state_unemployment,0.08099841438387588
NY,2011,state_unemployment,0.07903628883657307
NY,2012,state_unemployment,0.08120606633171702
NY,2013,state_unemployment,0.07174833869179648
NY,2014,state_unemployment,0.05891776496152465
NY,2015,state_unemployment,0.0517291709029739
NY,2016,state_unemployment,0.04800040308854266
NY,2017,state_unemployment,0.05024801860259115
NY,2018,state_unemployment,0.046612572605190916
OH,1990,state_unemployment,0.052658174553726234
OH,1991,state_unemployment,0.061489148961269995
OH,1992,state_unemployment,0.06898332926899975
OH,1993,state_unemployment,0.06122503923928254
OH,1994,state_unemployment,0.05129239486451753
OH,1995,state_unemployment,0.04325628965830051
OH,1996,state_unemployment,0.043465439859443386
OH,1997,state_unemployment,0.040429335332645665
OH,1998,state_unemployment,0.03668906390701299
OH,1999,state_unemployment,0.03729832883225926
OH,2e3,state_unemployment,0.03593234350271489
OH,2001,state_unemployment,0.03995942510669413
OH,2002,state_unemployment,0.055135694975278926
OH,2003,state_unemployment,0.06055624750707901
OH,2004,state_unemployment,0.06019998540181105
OH,2005,state_unemployment,0.05718114813476356
OH,2006,state_unemployment,0.05240815195316531
OH,2007,state_unemployment,0.054555109533959444
OH,2008,state_unemployment,0.06328954885731813
OH,2009,state_unemployment,0.09728233135668252
OH,2010,state_unemployment,0.09635726251643037
OH,2011,state_unemployment,0.08332578494295166
OH,2012,state_unemployment,0.07022364231249424
OH,2013,state_unemployment,0.07128021279109215
OH,2014,state_unemployment,0.0565688010756624
OH,2015,state_unemployment,0.04745568562803775
OH,2016,state_unemployment,0.049000421914106855
OH,2017,state_unemployment,0.049411305305789105
OH,2018,state_unemployment,0.0439866616058458
OK,1990,state_unemployment,0.05206281945287755
OK,1991,state_unemployment,0.05540328349641376
OK,1992,state_unemployment,0.05374726353421627
OK,1993,state_unemployment,0.0549421030907414
OK,1994,state_unemployment,0.05042589435214447
OK,1995,state_unemployment,0.03989754299935428
OK,1996,state_unemployment,0.03500065868289607
OK,1997,state_unemployment,0.034883797652250345
OK,1998,state_unemployment,0.03494872285411719
OK,1999,state_unemployment,0.03050871490483493
OK,2e3,state_unemployment,0.028004041647829592
OK,2001,state_unemployment,0.03491423013000076
OK,2002,state_unemployment,0.045094295695243675
OK,2003,state_unemployment,0.053159330106108765
OK,2004,state_unemployment,0.046282678481095366
OK,2005,state_unemployment,0.04334594110238605
OK,2006,state_unemployment,0.03926364153635675
OK,2007,state_unemployment,0.04050380151589551
OK,2008,state_unemployment,0.03713680306246995
OK,2009,state_unemployment,0.06207418336277952
OK,2010,state_unemployment,0.06407996501421898
OK,2011,state_unemployment,0.055209770270497796
OK,2012,state_unemployment,0.04917152721979357
OK,2013,state_unemployment,0.049245845400188594
OK,2014,state_unemployment,0.04200915776541814
OK,2015,state_unemployment,0.0409153929058717
OK,2016,state_unemployment,0.04521862169395195
OK,2017,state_unemployment,0.04126123405569321
OK,2018,state_unemployment,0.036137483223383775
OR,1990,state_unemployment,0.06054815462616362
OR,1991,state_unemployment,0.06905933609165996
OR,1992,state_unemployment,0.07524549695898601
OR,1993,state_unemployment,0.07503072798995249
OR,1994,state_unemployment,0.058599789082104954
OR,1995,state_unemployment,0.054489345836084745
OR,1996,state_unemployment,0.06217196975840374
OR,1997,state_unemployment,0.06148869298201136
OR,1998,state_unemployment,0.06421955773196601
OR,1999,state_unemployment,0.05941401576433481
OR,2e3,state_unemployment,0.05464834039412892
OR,2001,state_unemployment,0.06606956552195326
OR,2002,state_unemployment,0.07308197022647332
OR,2003,state_unemployment,0.07947867378188644
OR,2004,state_unemployment,0.07306757444109388
OR,2005,state_unemployment,0.06240547726650495
OR,2006,state_unemployment,0.05488777887906779
OR,2007,state_unemployment,0.05380759861529722
OR,2008,state_unemployment,0.07105039268494943
OR,2009,state_unemployment,0.12245309561138708
OR,2010,state_unemployment,0.11572539289247745
OR,2011,state_unemployment,0.10518690299317883
OR,2012,state_unemployment,0.09875551289320332
OR,2013,state_unemployment,0.087682584257471885
OR,2014,state_unemployment,0.07421208353984346
OR,2015,state_unemployment,0.06056950403455479
OR,2016,state_unemployment,0.051693770250040426
OR,2017,state_unemployment,0.044184904400081174
OR,2018,state_unemployment,0.04178618345905076
PA,1990,state_unemployment,0.05413131679419778
PA,1991,state_unemployment,0.06527690084080011
PA,1992,state_unemployment,0.07040364492874833
PA,1993,state_unemployment,0.06537436893453075
PA,1994,state_unemployment,0.05962784169313698
PA,1995,state_unemployment,0.05552326400509902
PA,1996,state_unemployment,0.050793300814954034
PA,1997,state_unemployment,0.048468607859108864
PA,1998,state_unemployment,0.044162810557773095
PA,1999,state_unemployment,0.04213313040361782
PA,2e3,state_unemployment,0.04038458884628509
PA,2001,state_unemployment,0.04703539903909073
PA,2002,state_unemployment,0.05455146685618847
PA,2003,state_unemployment,0.054967175020925706
PA,2004,state_unemployment,0.052570169596662164
PA,2005,state_unemployment,0.048340248129211894
PA,2006,state_unemployment,0.04434346513680332
PA,2007,state_unemployment,0.04206038617935855
PA,2008,state_unemployment,0.05079239895449831
PA,2009,state_unemployment,0.07709590058887271
PA,2010,state_unemployment,0.08203873521890204
PA,2011,state_unemployment,0.07574759744076019
PA,2012,state_unemployment,0.07441083646070865
PA,2013,state_unemployment,0.06986880510706919
PA,2014,state_unemployment,0.05630715571251267
PA,2015,state_unemployment,0.05114217882775833
PA,2016,state_unemployment,0.05290814040285245
PA,2017,state_unemployment,0.04813054024473506
PA,2018,state_unemployment,0.041774387771996414
PR,1990,state_unemployment,0.13986157212168107
PR,1991,state_unemployment,0.15856084341933155
PR,1992,state_unemployment,0.1647793230427494
PR,1993,state_unemployment,0.16720846382971422
PR,1994,state_unemployment,0.1430982170927034
PR,1995,state_unemployment,0.13546660921028533
PR,1996,state_unemployment,0.1328048295835388
PR,1997,state_unemployment,0.13256836542622236
PR,1998,state_unemployment,0.13109764140510527
PR,1999,state_unemployment,0.11547927326919034
PR,2e3,state_unemployment,0.10099091682441685
PR,2001,state_unemployment,0.11276188747034784
PR,2002,state_unemployment,0.12124143329284097
PR,2003,state_unemployment,0.11876002156965161
PR,2004,state_unemployment,0.10513375007111891
PR,2005,state_unemployment,0.11143793179380039
PR,2006,state_unemployment,0.10446353638038895
PR,2007,state_unemployment,0.11049518333900948
PR,2008,state_unemployment,0.1171823112643349
PR,2009,state_unemployment,0.15158207275827362
PR,2010,state_unemployment,0.16163009742564424
PR,2011,state_unemployment,0.15726605371196875
PR,2012,state_unemployment,0.14218142886030405
PR,2013,state_unemployment,0.1396182331898231
PR,2014,state_unemployment,0.1355803179168409
PR,2015,state_unemployment,0.11798981690385019
PR,2016,state_unemployment,0.1155141456574429
PR,2017,state_unemployment,0.10604452635635335
PR,2018,state_unemployment,0.09453078435188379
SC,1990,state_unemployment,0.041073138483012334
SC,1991,state_unemployment,0.05249230969589009
SC,1992,state_unemployment,0.05864352896929839
SC,1993,state_unemployment,0.062178880537542607
SC,1994,state_unemployment,0.05332239006404326
SC,1995,state_unemployment,0.043111330349170494
SC,1996,state_unemployment,0.04805938339360006
SC,1997,state_unemployment,0.036971505769562665
SC,1998,state_unemployment,0.02958715787757791
SC,1999,state_unemployment,0.03365079877474652
SC,2e3,state_unemployment,0.03382324500024756
SC,2001,state_unemployment,0.0465551996174565
SC,2002,state_unemployment,0.0528212957883659
SC,2003,state_unemployment,0.06257545819593972
SC,2004,state_unemployment,0.06295847579896219
SC,2005,state_unemployment,0.0623637073187346
SC,2006,state_unemployment,0.05889408808079775
SC,2007,state_unemployment,0.05118105814157235
SC,2008,state_unemployment,0.06142018018142844
SC,2009,state_unemployment,0.10139916947747141
SC,2010,state_unemployment,0.1013642314963988
SC,2011,state_unemployment,0.0958601485369431
SC,2012,state_unemployment,0.08339220043949758
SC,2013,state_unemployment,0.06896674990111679
SC,2014,state_unemployment,0.05925600294031207
SC,2015,state_unemployment,0.05480516307436482
SC,2016,state_unemployment,0.04620874859534185
SC,2017,state_unemployment,0.03995400234656258
SC,2018,state_unemployment,0.0343876261818763
SD,1990,state_unemployment,0.028974400664484094
SD,1991,state_unemployment,0.029254691096873186
SD,1992,state_unemployment,0.02843422614649508
SD,1993,state_unemployment,0.028712167928917703
SD,1994,state_unemployment,0.028260937376812394
SD,1995,state_unemployment,0.025851262770326178
SD,1996,state_unemployment,0.02634374357212504
SD,1997,state_unemployment,0.02358682456825912
SD,1998,state_unemployment,0.020619191992640232
SD,1999,state_unemployment,0.02002368966580552
SD,2e3,state_unemployment,0.020358712215523274
SD,2001,state_unemployment,0.02648935550376338
SD,2002,state_unemployment,0.027770612078161963
SD,2003,state_unemployment,0.03163019278966125
SD,2004,state_unemployment,0.03477117058555178
SD,2005,state_unemployment,0.03472439744597747
SD,2006,state_unemployment,0.02835897402242768
SD,2007,state_unemployment,0.02557880380088465
SD,2008,state_unemployment,0.028851700687764676
SD,2009,state_unemployment,0.04920401109734974
SD,2010,state_unemployment,0.049191779319796854
SD,2011,state_unemployment,0.04482650638271757
SD,2012,state_unemployment,0.04015551491341847
SD,2013,state_unemployment,0.03436403092291231
SD,2014,state_unemployment,0.0308701508453269
SD,2015,state_unemployment,0.02791651980441554
SD,2016,state_unemployment,0.027175332535611916
SD,2017,state_unemployment,0.030124038020953
SD,2018,state_unemployment,0.028317708507781373
TN,1990,state_unemployment,0.04813311983059337
TN,1991,state_unemployment,0.060149843419168084
TN,1992,state_unemployment,0.057453306996279124
TN,1993,state_unemployment,0.049493167505464244
TN,1994,state_unemployment,0.039599870141522144
TN,1995,state_unemployment,0.041607880970303684
TN,1996,state_unemployment,0.04062897446288452
TN,1997,state_unemployment,0.04218462837091241
TN,1998,state_unemployment,0.03411244893096961
TN,1999,state_unemployment,0.03158455926672423
TN,2e3,state_unemployment,0.033816723227991445
TN,2001,state_unemployment,0.039747516207873576
TN,2002,state_unemployment,0.04552646619434657
TN,2003,state_unemployment,0.04872387575149244
TN,2004,state_unemployment,0.046262664520603805
TN,2005,state_unemployment,0.04793489560446868
TN,2006,state_unemployment,0.04501068695088949
TN,2007,state_unemployment,0.04139519175939951
TN,2008,state_unemployment,0.058822786498006846
TN,2009,state_unemployment,0.09570959970323392
TN,2010,state_unemployment,0.08847795242902373
TN,2011,state_unemployment,0.08092411458809941
TN,2012,state_unemployment,0.06901216197028424
TN,2013,state_unemployment,0.06744523770834275
TN,2014,state_unemployment,0.05721309652327258
TN,2015,state_unemployment,0.049134287777273335
TN,2016,state_unemployment,0.041119305736687914
TN,2017,state_unemployment,0.03217139626275239
TN,2018,state_unemployment,0.030065198694057476
TX,1990,state_unemployment,0.062364721706647926
TX,1991,state_unemployment,0.06794777150423008
TX,1992,state_unemployment,0.07450031245512827
TX,1993,state_unemployment,0.07009942493955627
TX,1994,state_unemployment,0.06311132339524309
TX,1995,state_unemployment,0.05892269424066325
TX,1996,state_unemployment,0.05503920003108655
TX,1997,state_unemployment,0.05110276201711062
TX,1998,state_unemployment,0.04630356334159732
TX,1999,state_unemployment,0.044473683626634786
TX,2e3,state_unemployment,0.04171452604263261
TX,2001,state_unemployment,0.04882287768555376
TX,2002,state_unemployment,0.0632442204069118
TX,2003,state_unemployment,0.0666977868841271
TX,2004,state_unemployment,0.05918424462483214
TX,2005,state_unemployment,0.05383639593408326
TX,2006,state_unemployment,0.04871078641987838
TX,2007,state_unemployment,0.042621813898764585
TX,2008,state_unemployment,0.04812059656960175
TX,2009,state_unemployment,0.07546258503418686
TX,2010,state_unemployment,0.08087264736153013
TX,2011,state_unemployment,0.07716092565549618
TX,2012,state_unemployment,0.06701875103110148
TX,2013,state_unemployment,0.061951230280235935
TX,2014,state_unemployment,0.05069779014409592
TX,2015,state_unemployment,0.04353971626283068
TX,2016,state_unemployment,0.045239653704982744
TX,2017,state_unemployment,0.04214410343472989
TX,2018,state_unemployment,0.038794436928358995
UT,1990,state_unemployment,0.04129405691784931
UT,1991,state_unemployment,0.0444366875722823
UT,1992,state_unemployment,0.045920382153642816
UT,1993,state_unemployment,0.03851386841487444
UT,1994,state_unemployment,0.03525568205169684
UT,1995,state_unemployment,0.032322200765693664
UT,1996,state_unemployment,0.031231430656615666
UT,1997,state_unemployment,0.030071878129935375
UT,1998,state_unemployment,0.034517675024798494
UT,1999,state_unemployment,0.03363658928489061
UT,2e3,state_unemployment,0.03255265026372879
UT,2001,state_unemployment,0.04383251724685673
UT,2002,state_unemployment,0.058182036362767524
UT,2003,state_unemployment,0.05644129138824208
UT,2004,state_unemployment,0.04977488763352314
UT,2005,state_unemployment,0.040615053065692595
UT,2006,state_unemployment,0.02964004789976692
UT,2007,state_unemployment,0.025681011198158007
UT,2008,state_unemployment,0.0361140304848147
